company_id,location,name
4083,None,KAGAMI WORKs
4084,None,N-Game Studios
4085,None,The Mustard Corporation
4086,None,Osprey Publishing
4087,None,Lifelike Studios
4088,None,Time2Play Gaming Studios
4089,None,BattleGoat Studios
4090,None,Stonebrick Studios
4091,None,Nexus Game Studios
4092,None,Archetype Studios
4093,None,Popcannibal
4094,None,SideQuestNZ
4095,None,b-alive gmbh
4096,None,Stratera Games
4097,None,Acuze Interactives
4098,None,Adventurepro Games LLC
4099,None,PERFECT PARALLEL
4100,None,Perfect.Golf
4101,None,Play:D
4102,None,NHTV Breda University of Applied Sciences
4103,None,JosPlays
4104,None,Accolade Inc.
4105,None,Badim
4106,None,Ken Henson
4107,None,Tom Motz
4108,None,YOTSUBANE
4109,None,Adventure Planning Service
4110,None,minori
4111,None,ESDigital Games
4112,None,Inverse Game
4113,None,Bigbug Studio
4114,None,RichMakeGame
4115,None,Colin Northway
4116,None,Zero Gravity
4117,None,SoundAndFuryGames
4118,None,Cranberry Production
4119,None,"Aarne ""MekaSkull"" Hunziker"
4120,None,Anarkis Gaming
4121,None,Wellore
4122,None,Scarlet String Studios
4123,None,Mad Labyrinth Studios LLC
4124,None,Nemoria Entertainment
4125,None,10th Art Studio
4126,None,Daring Touch
4127,None,Adventure Productions
4128,None,Everland MMO
4129,None,Big Red Eight
4130,None,Enlight Software Limited
4131,None,Retroism
4132,None,Ambiera e.U.
4133,None,Yume Creations
4134,None,Fancy Bytes
4135,None,Reactor
4136,None,Hybriona Labs
4137,None,Konnichiwa Games
4138,None,Swordtales
4139,None,Browny Application
4140,None,Heuristic Park
4141,None,Vorobiov Vadym
4142,None,Power Struggle Games
4143,None,Tiffany Phan
4144,None,Seiji Emery
4145,None,David Monroe
4146,None,Rachel Haub
4147,None,Sam Feng
4148,None,Benjamin Chen
4149,None,Eizi Zu
4150,None,Erica Li
4151,None,Kristofer Torres
4152,None,Coy Youngblood
4153,None,Vladislav Kardash
4154,None,Hardwin Bui
4155,None,Lubin Tu
4156,None,Manon Lefebvre
4157,None,Sam Wolfe
4158,None,Brennan McCulloch
4159,None,UCSC Games
4160,None,Trumbus
4161,None,Loren Lemcke
4162,None,Parallax
4163,None,Sunlight Games
4164,None,ImperiumGame
4165,None,IDHAS Studios
4166,None,Polynetix Studio
4167,None,TreeFortress Games
4168,None,Pumpkin Studios
4169,None,Underdone Gaming
4170,None,Warzone 2100 Project
4171,None,Cubic Pie
4172,None,探X索
4173,None,Explore X Studio
4174,None,Zeppelin Studio
4175,None,GATO STUDIO
4176,None,Ivanovich Games
4177,None,Ghost Town Games
4178,None,David Amador
4179,None,Wonderbelly Games
4180,None,Icetesy
4181,None,Vitor Pêgas
4182,None,Oryzhon Studios
4183,None,BlueEagle Productions
4184,None,Paul Schneider
4185,None,Endless Suffering
4186,None,Tomasz Wacławek
4187,None,Creative Storm Entertainment
4188,None,The Cat Hive Developers
4189,None,Political Games LLC
4190,None,Aoga Games
4191,None,Grynsoft
4192,None,Broken Arrow Games
4193,None,Hydra Games SA
4194,None,YoYo Games Ltd.
4195,None,Matt Newell
4196,None,Alastair John Jack
4197,None,▲ Pyramid Games
4198,None,Pyramid Games S.A.
4199,None,Odin Game Studio
4200,None,Above and Beyond Technologies
4201,None,Fusty Game
4202,None,Coldrice Games LLC
4203,None,IVR
4204,None,Buckshot Software
4205,None,gaming company
4206,None,Coolhand Interactive
4207,None,Krita Team
4208,None,Krita Community Contributors
4209,None,Cold Tea Studio
4210,None,Studio Biest
4211,None,一寸光年G2工作室
4212,None,TAUNT
4213,None,Super Bit Machine
4214,None,Sneaky Yak Studio
4215,None,Frima Studio
4216,None,Excalibur
4217,None,Midnight City
4218,None,Majesco Entertainment
4219,None,coolnames
4220,None,Bullid Games
4221,None,Netdragon Websoft Inc
4222,None,ThinMatrix
4223,None,George Mandell
4224,None,Balloon Moose Games
4225,None,You Run Ltd
4226,None,DigitalMania SA
4227,None,Bonus Stage Publishing
4228,None,Robit Games
4229,None,Sneaky Bastards
4230,None,Motion Games Studio
4231,None,Ludic Studios
4232,None,Lucid Games
4233,None,candyrocketstudio
4234,None,Dharker Studio
4235,None,Dharker Studios Ltd
4236,None,Nyamyam
4237,None,07th Expansion
4238,None,beans rolls
4239,None,Pracy Studios
4240,None,THREE ONE ZERO
4241,None,ORQA
4242,None,Tiny Lab Productions
4243,None,Stolen Couch Games
4244,None,RosePortal Games
4245,None,Fluxscopic Ltd.
4246,None,Beetlewing
4247,None,Puzzling Dream
4248,None,Farbworks
4249,None,Broken Bunny Studios
4250,None,Terri Vellmann
4251,None,Doseone
4252,None,Nerdook Productions
4253,None,OCR Dev Team
4254,None,Onur Uça
4255,None,Redlynx
4256,None,Affray Interactive
4257,None,FX Games Media
4258,None,Doomster Entertainment
4259,None,Arberth Studios
4260,None,Tuque Games
4261,None,Evil Twin Artworks
4262,None,Orion Games
4263,None,Visualistic Studios
4264,None,GameLooper
4265,None,Stormling Studios
4266,None,Ole Lange
4267,None,Mad Data GmbH & Co. KG
4268,None,Basically Games
4269,None,The Software Farm
4270,None,Sierra Entertainment
4271,None,Picaresque Studio
4272,None,Fish Eagle
4273,None,Neobite Games
4274,None,Can Explode
4275,None,Fraoula
4276,None,Freedom Factory
4277,None,Futuremark
4278,None,Twirlbound
4279,None,Landauer Games
4280,None,Alawar
4281,None,Mirball Games
4282,None,Lose
4283,None,HIKARI FIELD
4284,None,Dylan White
4285,None,Urvogel Games
4286,None,Cakewalk
4287,None,Overall Adventures ltd
4288,None,Door 407
4289,None,IPACS
4290,None,Funnel Inc.
4291,None,Whybe Online
4292,None,Zerone Games
4293,None,Dawson Dewulf
4294,None,Rock Wall Games
4295,None,Panzer Gaming
4296,None,HandMade Games
4297,None,StrelitziaGames
4298,None,Leslaw Sliwko
4299,None,Age of Fear
4300,None,Blindflug Studios AG
4301,None,A Sweet Studio
4302,None,Polygon Treehouse
4303,None,United Label
4304,None,Technocrat Games
4305,None,Silden
4306,None,One Dreamer Company
4307,None,F2House
4308,None,Nom Nom Games
4309,None,Magic Design Studios
4310,None,Darkelite Studio Inc
4311,None,Grayfax Software
4312,None,Super Duper Garrett Cooper
4313,None,Super Duper Game Company
4314,None,GFX47
4315,None,Sleepy Duck
4316,None,RIVER CROW STUDIO
4317,None,ebi-hime
4318,None,Gabriel Priske
4319,None,Noetic
4320,None,Quantized Bit
4321,None,Metaverse Investment Ltd.
4322,None,Breadcrumbs Interactive
4323,None,Glob Games Studio
4324,None,ZHANG FAN
4325,None,SHEN JIAWEI
4326,None,Mikko Seppälä
4327,None,Big Boat Interactive
4328,None,Good Games
4329,None,Trese Brothers
4330,None,Pentadimensional Games
4331,None,SL
4332,None,Stranga Games
4333,None,Gentleman Squid Studio
4334,None,Lavapotion
4335,None,Huracan Studio
4336,None,Forthright Entertainment
4337,None,Skirmish Mode Games
4338,None,onebitbeyond
4339,None,Dovetail Games - Fishing
4340,None,SUNCYAN studio
4341,None,PsychoFlux Entertainment
4342,None,Red Nexus Games Inc.
4343,None,The Vectromirror Initiative
4344,None,Burnout Game Ventures
4345,None,Konstructors
4346,None,Hook Games
4347,None,idoz & phops
4348,None,Infinigon
4349,None,BadLand Publishing
4350,None,DVS
4351,None,Gamedevs for Bernie
4352,None,Kitsune Games
4353,None,4ugui
4354,None,Studio Gauntlet
4355,None,Crunching Koalas
4356,None,GexagonVR
4357,None,Ivan Zanotti's MyMadnessWorks
4358,None,Apeiron
4359,None,VaNyuHa
4360,None,Altar Interactive
4361,None,Sebastien Bini
4362,None,Bad Seahorse
4363,None,John Paul the Great Catholic University
4364,None,Romantic Room
4365,None,Explosm
4366,None,Skeleton Crew Studios
4367,None,Sundae Month
4368,None,Graphite Lab
4369,None,Cadence Games
4370,None,Neko Game
4371,None,Touz
4372,None,えいえいっ! 怒った?
4373,None,Bit Kid
4374,None,2Chance Projects
4375,None,IIchan Eroge Team
4376,None,HeartBeat Plus
4377,None,Pantumaca Barcelona
4378,None,@CarlosGameDev
4379,None,Dani Navarro
4380,None,Luka Nieto
4381,None,Talking About Media
4382,None,rose-engine
4383,None,Gloac Games
4384,None,Gloac
4385,None,Serious Sim
4386,None,Vivid Games S.A.
4387,None,Odd Bug Studio
4388,None,Interplay Entertainment Corp.
4389,None,The Working Parts
4390,None,Nina Demirjian
4391,None,Sean Park
4392,None,Sean Porio
4393,None,Nicholas Ewalt
4394,None,Prophecy Games
4395,None,Coronado Games
4396,None,Leikir Studio
4397,None,Jelle Booij
4398,None,Petriheart
4399,None,Sick Puppies
4400,None,Mason Lindroth
4401,None,Nova Dimension
4402,None,Naga Entertainment
4403,None,North of Earth
4404,None,Psychotic Psoftware
4405,None,WMY Studio
4406,None,Applied Research Associates
4407,None,Happy Juice Games
4408,None,Joystick Ventures
4409,None,Mastiff
4410,None,Mystic Box
4411,None,Bear's Games Base
4412,None,Yugo Matsuzawa
4413,None,Cadenza Interactive
4414,None,DigX Studios
4415,None,Petit Depotto
4416,None,Hyperstrange
4417,None,Awoker Games
4418,None,Faravid Interactive
4419,None,Zootfly
4420,None,Jake Hollands
4421,None,Trashmasters
4422,None,Geeta Games
4423,None,Flamebait Games
4424,None,Lab Zero Games
4425,None,Fair Games Studio
4426,None,Noostyche
4427,None,Sad Horse studio
4428,None,Pleasant Rain Ltd
4429,None,Arkavi Studios
4430,None,Gamecan
4431,None,Playrise Digital Ltd.
4432,None,a327ex
4433,None,teedoubleuGAMES
4434,None,Studio Snowspot
4435,None,T Allen Studios
4436,None,DoubleThink Studio
4437,None,Late Night Games
4438,None,Revival Productions
4439,None,Clickteam
4440,None,Geography of Robots
4441,None,Mykhail Konokh
4442,None,Quaint Emerald
4443,None,Team Indev
4444,None,ILLUSION
4445,None,Leaning Tower Studio
4446,None,sparsevector
4447,None,Fervent
4448,None,Afterthought Studios
4449,None,Digerati Distribution
4450,None,Lighthouse Games Studio
4451,None,BeautiFun Games
4452,None,SmiteWorks USA
4453,None,GAME ARTS Co.
4454,None,Sickhead Games
4455,None,Metaware
4456,None,Pastagames
4457,None,Dionic Software
4458,None,nWay
4459,None,INC
4460,None,Sernur.tech
4461,None,Wholetone Games
4462,None,Electric Succubi
4463,None,Good Gate Media
4464,None,Infinitap Games
4465,None,Axis Game Factory LLC
4466,None,Pavo Studio
4467,None,Glass Bottom Games
4468,None,Jo-Mei Games
4469,None,Studio Evil
4470,None,VAC Foundation
4471,None,Loiste Interactive
4472,None,Fourattic
4473,None,Torus Games
4474,None,THQ
4475,None,OrangesGame Technology Limited
4476,None,Hesketh Studios Ltd
4477,None,Porcelain Fortress
4478,None,Studio Fizbin
4479,None,Kinto Games LLC
4480,None,TTK
4481,None,Aterdux Entertainment
4482,None,Future Lighthouse
4483,None,Trinket Studios
4484,None,GRAOUMF
4485,None,Ohm Force
4486,None,Roel van Beek
4487,None,Jurgen Hoogeboom
4488,None,Joppe de Graaf
4489,None,Jesper van den Ende
4490,None,Tiny Trinket Games
4491,None,Anshar Publishing
4492,None,Rubicon Development
4493,None,Exato Games Studio
4494,None,Pajama Llama Games
4495,None,Brawsome
4496,None,The Bitmap Brothers
4497,None,Cold Symmetry
4498,None,Playstack
4499,None,Indomitus Games
4500,None,SoftStar
4501,None,Ascaron Entertainment ltd.
4502,None,realities.io
4503,None,Rockstar San Diego
4504,None,Brainseed Factory
4505,None,EffectMatrix
4506,None,epic dreams
4507,None,diman production
4508,None,Somer Games
4509,None,Ian Campbell
4510,None,Studio48
4511,None,Gamera Interactive
4512,None,DoubleBear Productions
4513,None,PigDogGames
4514,None,TYPE-MOON
4515,None,Lasengle Inc.
4516,None,TAMSOFT CORPORATION
4517,None,GameLoop Inc.
4518,None,WaveVR
4519,None,Gniller
4520,None,GoodbyeWorld Games
4521,None,Steel Monkeys
4522,None,Next Dimension Game Adventures Ltd.
4523,None,Unbound Creations
4524,None,Rhinotales
4525,None,Antti Juotasniemi
4526,None,Michael Todd Games
4527,None,2&30 Software
4528,None,3X Entertainment Limited
4529,None,Nutaku Publishing
4530,None,Orthogonal Games
4531,None,Beyond-Limits-Games
4532,None,FCG
4533,None,Old School Vibes
4534,None,Sir-Tech
4535,None,Drecom Co. Ltd.
4536,None,Pencil Test Studios
4537,None,Sir-Tech Canada
4538,None,Magnus Games Studio
4539,None,Shadow Masters
4540,None,Volga Studios
4541,None,AXC GAMES
4542,None,Sysiac Games
4543,None,doinksoft
4544,None,Studio Élan
4545,None,HIROKO IMAKI
4546,None,npckc
4547,None,Glitch Pitch
4548,None,Untame
4549,None,Anuman Interactive / Microids
4550,None,Koalabs
4551,None,TRAGsoft
4552,None,Dual Effect
4553,None,Abstract Digital
4554,None,Teku Studios
4555,None,Little Chicken Game Company
4556,None,No Gravity Games
4557,None,Perun Creative
4558,None,NewGen
4559,None,Windybeard
4560,None,Creature Cauldron
4561,None,OhNoo Studio
4562,None,PLAYISM (Japan)
4563,None,Dead Shark Triplepunch
4564,None,Crescent Moon Games
4565,None,WhiteMoon Dreams
4566,None,Privateer Press Interactive
4567,None,TNT Team
4568,None,Critical Depth
4569,None,Yakiniku Banzai
4570,None,MassHive Media
4571,None,PATHFINDER8
4572,None,Invader Studios
4573,None,InnerspaceVR
4574,None,Tin Man Games
4575,None,Arachnid Games
4576,None,Tamasenco
4577,None,Acceleroto
4578,None,Earthbound Games Ltd.
4579,None,Friend &amp; Foe Games
4580,None,K-D Lab
4581,None,VisualArts/Key
4582,None,Krealit
4583,None,Bar Yaari
4584,None,Castle Pixel
4585,None,FDG Entertainment
4586,None,Angels Blue Digital Entertainment
4587,None,DigitalEZ
4588,None,Dark Water Studios Ltd
4589,None,Instinct Software Ltd.
4590,None,Pinkerton Road Studio
4591,None,Nocturnal works
4592,None,Gabe Cuzzillo
4593,None,Matt Boch
4594,None,Kheops Studio
4595,None,Unlimina Software
4596,None,Bad Smile Media
4597,None,Phantom Compass
4598,None,Matt Sowards
4599,None,Ravesta Games
4600,None,Oz
4601,None,Red Redemption
4602,None,Ignatus Zuk and Gonzalo Villagomez
4603,None,Richard Campbell
4604,None,Elder Games
4605,None,Enplex Games LLC
4606,None,Berezka
4607,None,Enki
4608,None,Phenomenon Games
4609,None,AploveStudio
4610,None,Impact Gameworks
4611,None,Haojoy Game
4612,None,Zjoy Game
4613,None,2P Games
4614,None,TREEWISE
4615,None,Blender Games
4616,None,Burst2Flame Entertainment
4617,None,Neverjam
4618,None,Lemonsucker Games
4619,None,Simogo
4620,None,XGen Studios
4621,None,Ominous Entertainment
4622,None,Nude Maker
4623,None,iRacing.com Motorsport Simulations
4624,None,iRacing
4625,None,Hammer Labs
4626,None,Nowhere Studios
4627,None,ViiGames
4628,None,Perfect Day Studio
4629,None,Fishcow Studio
4630,None,Paweł Mogiła
4631,None,Path
4632,None,Andrew Morrish
4633,None,PreoNus Games
4634,None,Shining Gate Software
4635,None,Limasse Five
4636,None,MC Games
4637,None,格林达姆136工程团
4638,None,Idea Cabin
4639,None,AURORA Games
4640,None,Seaven Studio
4641,None,Question
4642,None,Night Node Software
4643,None,Bizarre Creations
4644,None,DigiPen Europe-Bilbao
4645,None,YGGDRAZIL GROUP CO.
4646,None,Allgraf
4647,None,2DArray
4648,None,Deep Type Games
4649,None,YUKE'S
4650,None,CBE software
4651,None,Proximity Games
4652,None,Frontwing
4653,None,枕
4654,None,ANIPLEX.EXE
4655,None,Triple.B.Titles
4656,None,ZingFront
4657,None,Arrowiz
4658,None,Thomas Mackinnon
4659,None,Viking Tao
4660,None,KoS Studios
4661,None,Black Shell Media
4662,None,VR Labs
4663,None,Novarama
4664,None,Worthless Bums
4665,None,Greylock Studio
4666,None,Treasure
4667,None,maitan69 (Matías Schmied)
4668,None,Gametoria
4669,None,Studio V
4670,None,VLG
4671,None,Elephant Games
4672,None,Luminous
4673,None,Hydravision Entertainment
4674,None,Pinblend Studios
4675,None,VoiceAttack.com
4676,None,Exe Create Inc.
4677,None,KEMCO
4678,None,Kurenaibook
4679,None,Soul Catapult
4680,None,MoeNovel
4681,None,Nawia Games
4682,None,Gestalt Development Studio
4683,None,Demibug
4684,None,Cosmic Publishing
4685,None,Different Tales
4686,None,Mindware Studios
4687,None,SIG Publishing
4688,None,Coldwild Games
4689,None,Neversoft
4690,None,NovaLogic
4691,None,Final Strike Games
4692,None,Rodeo Games
4693,None,Twistplay
4694,None,Chilled Mouse
4695,None,Ankaar Productions
4696,None,Code Force
4697,None,RedBedlam
4698,None,Chuhai Labs
4699,None,SPG Mistarille
4700,None,Xtal Sword
4701,None,Monumental
4702,None,OverBorder Studio
4703,None,Wild Arts LLC
4704,None,The Collective
4705,None,Storybird
4706,None,LookAtMyGame
4707,None,Reum Entertainment
4708,None,Dreadbit
4709,None,Miles Peter Hatcliff
4710,None,Harrison Truman
4711,None,Michelle Lee
4712,None,Helayna Strohfeldt
4713,None,Zachary Paternoster
4714,None,Samuel Weir
4715,None,Will Thompson
4716,None,No Ewe Productions
4717,None,Mr. Podunkian
4718,None,1bit
4719,None,ToonTRAXX Studios
4720,None,Agharta Studio
4721,None,Microtaur
4722,None,Edenic Era LLC
4723,None,Jewel Seeker Entertainment
4724,None,Laughing Jackal LTD
4725,None,Cyberlore
4726,None,QZQ Studio
4727,None,H.P.Y.S
4728,None,Magic Fountain Studio
4729,None,Abyte Entertainment
4730,None,Not a Sailor Studios
4731,None,Isaac Stearns
4732,None,Mad Head Games
4733,None,The Foregone Syndicate
4734,None,Mediator Software
4735,None,Joongwon Entertainment
4736,None,Kazakov Oleg
4737,None,Mad Mimic
4738,None,Chorus Worldwide
4739,None,Modern Aeon
4740,None,Anderson Evans
4741,None,Bulbware
4742,None,Duoyi
4743,None,Deep Silver Fishlabs
4744,None,Iridium Studios
4745,None,Mystik'Art
4746,None,Atomic Lollypop
4747,None,Quinton Reeves
4748,None,Lee Salzman
4749,None,Luan Prates de Souza
4750,None,Сrazy Creator
4751,None,Rosyaev
4752,None,Fiddlesticks Games
4753,None,上海アリス幻樂団
4754,None,Mediascape Co.
4755,None,evolvedlabs
4756,None,Ermolin Fedor
4757,None,Aggro Crab
4758,None,IazGame
4759,None,Killerfish Games
4760,None,CreSpirit
4761,None,GemaYue
4762,None,DesktopPaints LLC
4763,None,Punch Punk Games
4764,None,NMC Studios
4765,None,Jonworks Interactive
4766,None,Game Distillery s.r.o.
4767,None,Immanitas Entertainment GmbH
4768,None,Brave Rabbit Games
4769,None,OmegaSoft
4770,None,Mesopotamia
4771,None,Sólfar Studios
4772,None,Chance6 Studios
4773,None,HumaNature Studios
4774,None,Asteroid Game Studio
4775,None,Borealys Games
4776,None,Narfox LLC
4777,None,Avallon Alliance
4778,None,Panoramik inc
4779,None,SaintHeiser
4780,None,Half-Face Games
4781,None,ST. TAIKU
4782,None,KITATUS
4783,None,LOMS Studio
4784,None,CDA Games
4785,None,Anate Studio
4786,None,St. Michael's Girls School
4787,None,D.K Studio
4788,None,Blindfold
4789,None,Storm in a Teacup
4790,None,Owlet
4791,None,Desert Fox
4792,None,Games Box
4793,None,InnoGames
4794,None,KleskBY
4795,None,Binogure Studio
4796,None,Disney Platform Distribution
4797,None,Red Unit Studios
4798,None,Deceptive Games
4799,None,Gavin Powell
4800,None,TAITO CORP.
4801,None,Rocksoft Ltd
4802,None,ACE MADDOX
4803,None,TwoWizards
4804,None,Fancy Games
4805,None,Game Developer X
4806,None,Freaking Games
4807,None,CreamCatGame
4808,None,Coffee Powered Machine
4809,None,CAPCOM
4810,None,no CVT
4811,None,BlackMuffin
4812,None,Angel Matrix
4813,None,Sanuk Games
4814,None,Raspina Studio
4815,None,Merge Publishing
4816,None,REAL Co.Ltd
4817,None,Real Co.Ltd
4818,None,ColePowered Games
4819,None,OfficialAndy
4820,None,MGG Studio
4821,None,SIEIDI Ltd
4822,None,Blue Meridian
4823,None,Zero Creation Games
4824,None,Fun Quarter
4825,None,Escalation Studios
4826,None,Jason Lovett
4827,None,Sound Slide Team
4828,None,IronEqual
4829,None,Homewreckers Studio
4830,None,John Wizard
4831,None,Bit Juggler
4832,None,Scraping Bottom Games
4833,None,PYSL
4834,None,Wolf Game
4835,None,Jaspel
4836,None,Bounding Box Software Inc.
4837,None,Byking Inc.
4838,None,Igor Krutov
4839,None,Yai Gameworks
4840,None,Max Loh
4841,None,Street's Game
4842,None,Jason Gertner
4843,None,Carson Kompon
4844,None,Yukon Wainczak
4845,None,Jennifer Kindl
4846,None,Shattered Journal Games
4847,None,IonFX
4848,None,MaFi Games
4849,None,Tripoid
4850,None,Frisky Fatal Games
4851,None,ITBT Studio
4852,None,ITBT  Studio
4853,None,PixelFade
4854,None,Nepos Games
4855,None,James Id
4856,None,Chromatic Games
4857,None,Midnight Games
4858,None,Eerie Forest Studio
4859,None,Henry
4860,None,Disco Entertainment
4861,None,Jacob Janerka
4862,None,M. Hanka
4863,None,Liu Lidan
4864,None,Therefore Games
4865,None,Crisis Cleaver
4866,None,Extrokold Games
4867,None,Носков Сергей
4868,None,Leakage Games
4869,None,Startreming Games
4870,None,阿正不经
4871,None,0Cube
4872,None,DreamEscape
4873,None,Innomen Team
4874,None,Cybertime Games
4875,None,Tony Chan
4876,None,Hugo Fu
4877,None,Amonga99
4878,None,Overseer Games
4879,None,ThroughLine Games
4880,None,Hamish Dunn
4881,None,Roest
4882,None,熊窝dodox
4883,None,RuiXiao
4884,None,Orpheus's Dream Team
4885,None,Free Candy Games
4886,None,Stephane Bottin
4887,None,1M Bits Horde
4888,None,Odd Giant
4889,None,DeXP
4890,None,MyLifeGame.RU
4891,None,Patryk Taranek
4892,None,Marcelo Barbosa
4893,None,Royal Deal Games
4894,None,Clover Bite
4895,None,Parabole
4896,None,Dmitry Zheltobriukhov
4897,None,Stovetop
4898,None,Team 6 Studios
4899,None,SG Interactive
4900,None,Cauldron
4901,None,Royal Rudius Entertainment
4902,None,Andy Law
4903,None,Tilted Mill Entertainment
4904,None,PUNKCAKE Delicieux
4905,None,TARO
4906,None,Foxie Games
4907,None,App Business Ventures LLC
4908,None,Virtys
4909,None,IndeePop
4910,None,Tomkorp Computer Solutions Inc.
4911,None,Simon Fredholm
4912,None,Manic Game Studios
4913,None,Source Byte Sp. z o.o.
4914,None,Nikodem Świder
4915,None,Simple Blue
4916,None,U-Secret Studio
4917,None,Space Wedgie
4918,None,Mooneye Studios
4919,None,SEROSOO
4920,None,First Games Interactive
4921,None,5D6 Games
4922,None,Merixgames
4923,None,Zadbox Entertainment
4924,None,PlayFusion
4925,None,StarWraith 3D Games LLC
4926,None,Playsoft
4927,None,MS GAMES
4928,None,MS GAMES SP. Z O.O.
4929,None,Emad
4930,None,Bacus Studios
4931,None,Nitroplus
4932,None,Feral Cat Den
4933,None,Chaos Concept
4934,None,ND Games
4935,None,Ayacat Games
4936,None,Pixwerk
4937,None,Fumiko Games
4938,None,Elev8 Games
4939,None,Antagonist
4940,None,Flavourworks
4941,None,Alexey Khazov
4942,None,Cristian Ionescu
4943,None,Lars van Dorenvanck
4944,None,Brandon van Doorn
4945,None,Joran Vergoessen
4946,None,Admir Leka
4947,None,Rebelia Games
4948,None,NetoX
4949,None,Wild Factor
4950,None,K.Kaiser's Game Studio
4951,None,Open Mid Interactive
4952,None,Tayanna Studios
4953,None,摸鱼猫工作室
4954,None,PRIMATE GAMES CO.
4955,None,Team Atma
4956,None,Rubika Supinfogame
4957,None,Lunar Ray Games
4958,None,Ant.Karlov
4959,None,DESTINYbit
4960,None,Gal Mamalya
4961,None,Forbidden Knowledge
4962,None,Blazing Stick
4963,None,Drixy Games
4964,None,Irinkutor
4965,None,Seventh Heart Studios
4966,None,ONBI
4967,None,GAGA
4968,None,LightOn Game
4969,None,Fabiana Cecin
4970,None,Niko Ritari
4971,None,Jani Rivinoja
4972,None,Onlumi.dev
4973,None,The Game Bakery
4974,None,Santa Goat
4975,None,Brian Cronin
4976,None,Coin Operated Games
4977,None,Work Shift Play Inc.
4978,None,BBC Media Applications Technologies Limited
4979,None,DEVGRU-P
4980,None,Kerry Batts
4981,None,Pro Strategy Games
4982,None,Team D-13
4983,None,ansdor
4984,None,Autotelic Games LLC
4985,None,Sebastian Krzyszkowiak
4986,None,Konrad Burandt
4987,None,Paweł Radej
4988,None,dosowisko.net
4989,None,Footprints Games
4990,None,Andrettin
4991,None,Bunnui
4992,None,Uoini
4993,None,FelGC.GamesDevelopment
4994,None,Rivernotch Game Studio
4995,None,Axis Games
4996,None,UE4.DOCTOR
4997,None,SIGMA'S
4998,None,Monster Games
4999,None,704 Games Company
5000,None,Ready To Play
5001,None,Frogames
5002,None,orochi2k
5003,None,RMAsia
5004,None,Trauma
5005,None,New Worlds Games
5006,None,2K Games
5007,None,Eternity Studios
5008,None,LSP GAME
5009,None,PanicBarn
5010,None,NA Publishing
5011,None,Adam DeLease
5012,None,tamationgames
5013,None,A Crowd of Monsters
5014,None,Nikhil. T
5015,None,Gabriel. H
5016,None,Honor Code
5017,None,Daedalic Studio West
5018,None,Team Major League Gladiators
5019,None,Crackpot Entertainment
5020,None,Team DOTS
5021,None,YUZUSOFT
5022,None,NekoNyan Ltd.
5023,None,Naughty Dog LLC
5024,None,Outstrive
5025,None,Elias Steurer (Kelteseth) Tachiom
5026,None,Ningbo Inception Media Co.
5027,None,Sigonheart Games LLC
5028,None,White Rabbit Games
5029,None,My Way Games
5030,None,Jonathan Tindell
5031,None,Wastebasket Games
5032,None,Awesome Enterprises
5033,None,Sparks Games
5034,None,InterAction studios
5035,None,SCT
5036,None,Vladimir Shlapak
5037,None,Zeal Game Studio
5038,None,WTFOMGames
5039,None,Rock Pocket Games
5040,None,Pixelsplit
5041,None,中三之家
5042,None,Heimo Game Studio
5043,None,Ross Winters
5044,None,Austin Pinzon
5045,None,Adrian Lannon
5046,None,Ana Beltran
5047,None,David Almaguer
5048,None,Ryan Rosado
5049,None,Chris Perry
5050,None,Emily Bannister
5051,None,Nicolas Kemball-Cook
5052,None,Doug Fialko
5053,None,Joel Arroyo
5054,None,Fire Fighter Games
5055,None,Dead Drop Studios LLC
5056,None,Success Games
5057,None,Minimol Games
5058,None,Telepaths Tree
5059,None,Flying Helmet Games
5060,None,Bulldog Interactive
5061,None,Bedlam Games
5062,None,Jonas Manke
5063,None,StudioInkyfox
5064,None,Gleamer Studio
5065,None,Nicholas Rizzo
5066,None,Vasily Voronkov
5067,None,Ryan Joseph
5068,None,Peter Kosyh
5069,None,INSTEAD Community
5070,None,Heaven Brotherhood
5071,None,Curious Panda Games
5072,None,The Northern Bureau
5073,None,Kyle Berger
5074,None,Spellbook
5075,None,www.Spellbook.com
5076,None,Ragnarok Aesthetic
5077,None,Rava Games
5078,None,致意
5079,None,sebagamesdev
5080,None,DSW Games
5081,None,Hidden Crawlspace Studios
5082,None,Travis Miller
5083,None,Electrovore
5084,None,ZapHop Games
5085,None,ZeroBit Games
5086,None,Ocean Media LLC
5087,None,Elven Workshop
5088,None,Protocol Games
5089,None,momoStorm Entertainment
5090,None,Cape Guy Ltd
5091,None,Electric Hat Games LLC.
5092,None,HFH Crew
5093,None,Urnique Studio
5094,None,Snow Girl
5095,None,Greg Lobanov
5096,None,A Shell in the Pit
5097,None,Dusk Wave Arts LLC
5098,None,Junhyuk Yang
5099,None,Random Seed Games
5100,None,God Roll Games
5101,None,Snail LLC
5102,None,Dillon Rogers
5103,None,G-Blood
5104,None,Skyshine Games
5105,None,Pingfang Games
5106,None,Spell Helix
5107,None,ThankCreate Studio
5108,None,Silver Lining Studio
5109,None,Akatsuki Taiwan Inc.
5110,None,IOA Games
5111,None,Atom Republic
5112,None,Aratog LLC
5113,None,Laura Shigihara
5114,None,ChAIR Entertainment
5115,None,Milpitians
5116,None,Whale Rock Games
5117,None,IO Games
5118,None,Voracious Games
5119,None,Blam! Games LLC
5120,None,Red Team Games
5121,None,Springloaded
